commentaire,sentiment
@Asmamorocco89 lah yja3lk tlih achmkara lkhanza mnin katkhrjo tfoo 3la moskhin,Negative
@chahrazadmaroc nchofo ghir ibtissam ba3da b9a lina ghir barani hhhhhhh,Neutral
@Dalida1ma Nti ghir ghalta fel ferka . Raki wydadia de coeur 😏😉😙,Neutral
@greenadilaida @sofiaghannam 7ena khouya adil la 3ala9a lana b ayi 7araka siyassiya beghina ghir sandwitch 😂😂😂,Positive
@LamiaFoor salam okhti ibtissam allah ihafdik azwina bravo 3jabtini m3a rachi choow,Positive
@Atouzanii @zinatamina @betty_rania @sarooo_gassim @Abdalslaam_alz lokonti b39elek wax tsebi fwa7ed madarlik walo howa sadik bytt nti iih hh,Negative
@Rimooh_R8 akhbar 2m bayno reportage ala dounia o fadwa madakaro ibtissam,Neutral
7eta wahed ma baghi bent 9bel meno 3arfat w ma3a ghiro kherjat kayna wla makaynach #برومو_أنا_الصاحب,Neutral
@RagZfn @HamzaAssam7 Kishablihom ila ja malik jdid kizido ra9m hhhh https://t.co/zQv70msf5N,Negative
@ywywamly45 ouiii ana min l maghreb w bmouuuuuuuut fih o f chakhsyto .. o 9altha hanane mafi mitl raphi f dinya kilaaa,Neutral
@ChichetteChicha @hoyam360 hadi mskina raha ma9hora man raphael kol youm tatklam ghir 3lih,Negative
Tapi kan sebetulnya gak akan ganggu ekonomi toh? Cuma narik uang di bank menjadi tunai. Tapi tetap dipakai sbg rupiah kan? https://t.co/P4jzQ2pRFi,Neutral
@FADELZOUBIR hhhh mani maso9akch fsiyassa ya halab lach galss lbarah sahra gharbiya ah wla khayaf ya wjah lbtata sahra maghribiya,Negative
@Fatimae06 fati ana kan7ma9 3la hanan kifma kanet mais nisba kbira d jomhorha makaybghish rapha so please 9olihalha ma bghitash tekhsar fans,Positive
Marwan kayahdar 3la maghreb bzf 3lih maticha alkhamja ichof lobnan 9atlatha gir zbal hachakom hta daro 3liha barnamaj,Negative
@Lini_Oranaise @HaevenIbrahim @salmajaber2 @amirathefive071 inti 3arfa hadak lyoum cho sara man ghir ana wa7shni,Neutral
@al_barcaloni @7_7hadda Karin ça passe maykounch ghir bouchta wla alarbi hhh,Neutral
Sba7 el khir 3la arwa3 fans f donya ... kan7ma9 3likom 😄,Positive
@nissan_ma Nissan zin aji nti mnin kat9atlini kat3ti lbrahach mzyan mnin t3alamti l9assf raki khatira,Neutral
@soumaya800 @weareoneEXO Ya riit😭😭😭 Kan Lhadaf dyalna tle3 #1 had lmera mais tew9it kan s3ib 3la kolchi! Bzf Merries daro jehdhom o ktar mais khassna more streamers bach tle3 mazal! Ana Mojouda l ayi 9tira7at 3endkom 👍 #DONT_FIGHT_THE_FEELING @weareoneEXO -M,Neutral
@amalbety1 ndiro majhodat mais nkono mnadmin wach fhamti 9tirahi ?,Positive
"@MORFO2020 La nta machi chaab nta wld l9ahba ntaaa, baghi dir fiha khibra f kora ou nta zamlbok ma t3rf hta t deab passe m9ad, rayah labadha ou khalik m3a decalage dyalk, ama raja bach tjbadhabola do9 eliha bazaf 3la lmoskha ta3 moook, bki ou skot t9awd, ou dik lwatania khchiha f karek https://t.co/pzcKuCWoMb",Negative
@IMrYoMa hadik katjib dayman Lkhbar ghi men rassha...Festival Raî bayn lia ghayjiboha nchalah ...,Neutral
@ange_koun @SaharaMarocain5 @0mir_rim0 baraka khenzat mesr lmeghrib bezaf 3liha bash tweslo yekh 3la bashar bidoun karama a tfooow,Negative
@hoyam360 hbiba plz sadi had lmawdou3 wach hna khasna kol nhar nt3asbo safi diwha fmosaba9at hanan safi plz matjawbi had,Negative
@MisssRiVoLi @DohaDou omachtich mosstawa hadra dyal khot dounia ..rahiya libdaat had chi ......!! an tssdamt fiha knsshabha ghir fan...,Negative
@bb505bb1 plz sa3dina b tasswit l ibtissam tiskat http://t.co/k3GkabIbee,Neutral
ana tan bghi li ti bghini ou lbaqi ghir zayad 3andi,Positive
@LidyaLily7 @khooka740 hhhh c vrais fkrtini f wahd oghnia dial zahwania mantzwachi o vive la liberté,Positive
ana maghribiya we kteer batab3ak we kteer b7ebak abbass inta 3andak jomhour bi el maghrib incha a allah min naja7 ila naja7 @AbbassJaafar1,Neutral
@ThatLibyanGirll @YouTube Non song ra3ak allah hya la l jassmi 3awdha saad b sawto raw3aaaaaaa tbarkllah 3lih !! sam3iha w 7akmii ;),Positive
@HanRaphy @nihadbenssouda chnahowa li rasmi taswir safi man ghir li9a2 li 3andha jam3a,Neutral
High tea at la Mamounia @ Hotel Mamounia https://t.co/PDr1uzFWS4,Neutral
"@EnMaroc Hchouma 3likoum wAllah kouna hssen menhoum kamlyn .... walakyn Zhar li ma3ndnach wAllah, lyouma ma la3bo ga3 Koora o rebho 😢 Lahi Jib lina hsen",Negative
@spicyfoodfreak @bintzan9a Ana ghir 3la neyti bghit ncharek b l'avis diali w safi 😂,Neutral
@hananitaaaa diima mgharba dik le3ba darouri yel9aw fach ichedo.. had l3am mal9itouch golto aji nit f bent lmeghrib hhhh kalakh a be3da,Negative
"@Saadlamjarred1 jiti mnawer 3jboni ndidrat bzef bzef o look kamil makmoul tabrkaLAH,khamssa o khmiss 3lik RBI yi7fdak lina min l3in",Positive
@fatom_1986 @abbodart1 Oghnya raw3aaa video clip jadid bitawfiç lik w l ahla fanss abouudna #IbtissamTiskat,Neutral
Katkon katseli hta katsme3 khok sghir mtayff m3a lbrahch lor https://t.co/rwQWfrV7Pp,Neutral
#HananeElKhader wach kayan chi had wasal hanan tab3ad 3ala dak chmkar wala walo,Negative
"@HamdanMohammed salamalaykom chaykhana hal mn mossa""ada à0601572920 JAZAKOM ALH KOL KHIR HADARAKMI ALM3JO ALIHTIMAM BI RISSALATI",Neutral
@i_love_moroco @FahimMaroc @DoudoudDou hhhhhh kayqlo l jaych lmalaki lfirane o l5yech hhhhhhhhhh kan fkhbari lkheych lyoum lfirane o FAR,Negative
@Amaluniv_bety chreft daba 2 far3in lina rtossna ana bedelt tasswit l mina o hayedto l ibtissam madam baghi tzid matchofch fina lbaab,Negative
#اعشقكم_تسكاتين #IbtissamTiskat @IbtissamTiskat védoi ki ghaniw 3awtani ach hada wa ba9aw fiya ghir hh https://t.co/Rs171hiCPM,Neutral
@26_fatimazahra @FadwaFow tahowa dak sa3d ch7al fih dial tfalssif iss7ab rasso chi 7aja,Negative
@i_love_moroco kathder m3ah f siyasa wl 9tissad w siya7a w sina3a kayl9a rasso metkhalaf fkol lmajalat ! kay9ol lek l3abna coupe du monde hh,Negative
@91Du3a momkin t3tihli ana plzzz bghit nchofo,Neutral
@WydadAction @WACofficiel makayn ghir LWYDAD touma LWYDAD ❤️❤️ #DIMAWYDAD #83ans https://t.co/EKYcHArkbe,Positive
@bety_tskt chi jeste mzyan dakchi 3lach wakha l db ba9i ma3rfto,Positive
@FarisBakr Compos b9a lih ghir ichadha.goooooooool Barça.,Positive
@idfklool @shadyoom Ra mn nhr bda kora u huwa tqil a si simon,Negative
@Abdalslaam_alz @IbtissamTiskat wach lfanan joe ashkar howa li 3amali reetwet waw momsada9a mrc fara7tni,Neutral
@HebaAhamed22 tislami ya habibti rabina ykhaliki akid hanan jamalha rahib mabayit2arinch m3a had tani enti fahma akid ehna binmout fikom,Neutral
@MKEBB7SR HAHAHAHAHAHAHA ana mazal madrto khayfa lay7bssoni hna nare,Negative
Mzian li l9roda drbo ta3adol mouhim nl3bo l3osba l3ab jay 👍,Negative
"@alaahassan4901 @Koukoulebnen kouki badik eb3atlik siara men hone la tetla3i 3al 7afle, wala bte3rfi kalmi tarek yakhdik ma3o 😂😂😂😂😂😂🤔",Neutral
@LeaMFansOffi w ana kaman bs mbayn nos fans klo ra7 nam,Neutral
#HananeElKhader lazim yaghayiroun oghniyat samira aw ra hanane ghadi tatlaa nomine alach dima haidy aghani tarabiya w hiya la,Neutral
@Tiiiiskat90 heek maia hiya lirah tmor llmarahel mobachira,Neutral
"@elmatmourhouda tanian wl aham, kif 9allek Hunter ! ila kenti m7roma, kayen 3ta lah chabab l3arabi nas mo7taramin, ma l9iti ghi dak Tafeh !!",Negative
@Warda_Maghribia hhhhhhhhhhhhh wanari 9taltini ya warda ma3ando maydar m9ablak ghir nti,Negative
@majdoline_44 @fleuresSa @fatimacoucou910 ljara2id lmaghribiya m3rofa siyasstha kidayra..matrekzoch fhad chi rekzo fnajah l7afl,Positive
@banafsaga_ Hahahaha anbqa ntjawb m3aak hshuema hania hania li fik ikfiik,Negative
@nouraelmorabet hhhhhhhhh rah ghir fokaha khliha tfawaj 3la rassha b les postes dyalo ana b3da kay9tlobi bdhk,Positive
@nassima_france mli tktbi tweet dialk ra kayna wahd 3 d moraba3at l tht whda fiha media o tania li hdaha fiha localisation wrki 3liha odiri,Neutral
@3Brkan dnob lmgharaba kamlin ya she3b lkabt o bla matfrho rah ghir charfat li jaynin,Negative
@Sufyanoiaque la ostad chad m3ahom ded jabo 9.99 msakn,Negative
@nahlaninou102 @SARA_Aboud93 hna ba9i mal9ina l compte dialha dakchi lach bdina b hashtag khas gha bnadm idir retweet bach iwsel lkolchi,Neutral
@bissouawd @hayeeff ya khatiii jatni l ghom mal hado ach tari bin lfans b joj jdida hadi,Negative
@AdimMeriem @sarah_QNE @jamalfayad La Abadaan Wala Ana 9sedt kanza aslan Kant MA3ndhach MA3iiz Ana lmohim eni ma3a l ostaad jamaal fayCHy,Neutral
@Warda_Maghribia warda 3la ghadi nraaaj3o l7aaabsss tani,Negative
@saboha01 @MKWORLD15 @duniabatma hhh chftkom 3ajbkom klmat nachaz whya msawya walo 9dam lkhyouba d donia li nas kakhl3o biha b3dyathom,Negative
@Sara_Bhj @IliassZk ana ghir kanswl fik w hwa jbdni,Negative
@zakiaatrach hhhhhhhhhh ;P msetya wbdek sa3d ashbtiii :D la rah mzewoj w ando bébé :p hadi ri Amal mart ronaldo :D hhhhh,Positive
@abmoul @ayoubyam_ @Abdelouadoud_ @mohsine_ d9i9a 46 kan baghi ymchi l vestiaire mzroub hh,Neutral
@mar9ala1 wanti chkoun bach t9oli liha mantcharfouch bamhabtak laykoun lmaghrib dyal babak ou hna mafkhbarnach bhalkom li makaycharfounach,Negative
Bach lmaghrib kamel i9awess 3lik o fl akher tjib 3 points khassek tkoun smiytek l #Wydad #DIMAWAC #DIMAWydad,Positive
#hanan kanbgiwk ou slmia 3la mhamad sa3d ou 3la ga3 toulab ou gani nti wihab magribi,Positive
@babaksahbi @8dadLA @fgd 7na khaybin l pjd houma li nass mzyanin,Negative
@ZOumlaz hamdollilah mabrouk 3lina w 3likom il mérite 3andak ghir yedir trio hhhhh,Positive
@sarabenchekro ila njeh ghatkon ibtissam la3bat dawr fhad najah hit wakha haka aghanih manajhinch bezaf,Neutral
#اليوم_العالمي_للماباقيش akhiran guys ba3d ilhiwar dial 8 s hada awal hiwar binathom ba3d lacademy,Neutral
@SoukaY3 momkin tssawti l bety http://t.co/Z4mVD3MGey haya tari9a pliiiiiz http://t.co/r6FRzfCfFU,Positive
@Amira96Mirou @Warda_Maghribia @souhilabintarab we lflous eli rah titbana bihom tifl lmaskin bs saraha kanto wafarto,Neutral
@Fatma_babatya @salmamalkmm oui momatila o 3arida maghrebeya 3aycha f la france w issmha lfanni kamila wa l ha9i9i 3awatif,Neutral
@LhrachSouki kholasat lmawdo3 lah yahdi ljami3 o fi lakhir madaym ghir l3amal salih mayanfa3 la hanane la ihab,Positive
@JFranjieh walah yarit rah tnawri lmaghrib minha tchofi hanan we tfarhiha we bnafs lwa2t siyaha lilmaghrib rah yi3jbik ktir,Positive
@samacute6 ktar mn 21 9anat ana hssebthom p wahda fih ktar mn 4000 mochahada o wehda fiha ktar mn 1000 had chi ghir wassinahom,Neutral
@ChawkiOfficial amine w 3idek moubarak said khay chawki .rebi yehfed lik koul 3ziz 3lik . w allah ykhali lik le petit nadir,Positive
Ummi guna Kancil manual dari 2001 sampai 2013. 🤣 Dia punya power tu takyah habaq la hahahaha https://t.co/jd3TVeoppP,Neutral
@Zeze_NabilAjram 3an jad bifetkher fik kter w 3am tab3a akhbark 3a toul w 3a toul bad3i m3ak bel khir ya amoura enti,Neutral
@ckeep21 ana ma cheftch lvideo !! lakin akid ghaba2 3anzawi kif ma 3awadtouna !! plz ghani li Oghniat PAPAOUTAI !! 9alo li sawtek zwin ^^,Positive
La night a #KABILA #WITH LA MIFA #FVX #JVTK #GV3 @ Chiringuito Kabila Beach https://t.co/Yke2XwgV5z,Neutral
@Mr_Frank8 Wach tu regardais dik la fille li kanet bayna ghi hia f live ?,Neutral
yalahh is2alona malina mn hal fitna nbadil jaw chway http://t.co/cCgfNvkseu,Neutral
@chada_f hta kammi ihana lhal han il9a3n kaghidilan orssin itchalhiyt,Neutral
@ImanAbdou7 lah yj3alha tjik malha ach kadir rah nti li kharja 3liha daba bklamk katkhali lbaraniyin yhdr malha ach dart,Negative
@loukmanm wlah ma3ndi hhh khssni n9lb ana mwlf ghir 7alouma hh,Neutral
@TaoufikLeo @draziane Nariiii si @draziane hadi chi fibro 3la sbah fayk bekri,Neutral
@mazanazalll walah hata 3arfa machti ga3 mama ach ka ta3ma liya akd ohata nti labsi cava lha9ach ntoma 3andkom mot lbard #SoukainaBoukries,Neutral
Hanona samhi rafa howa kaybrik ou hta wahd makayhtam bik ghiro ou glso m3a ihab gniwli #HananeElKhader,Neutral
@amirathefive071 @Wissam_Fiver @Nani39_dz la khalini ana binhom l2ano cho3or ghir chakl,Neutral
@MarouaZahour saraha tahaja mamakdaa ana sma3t ktaar mn chhar rah ghaykon m3a asmaa lmnawer oghatkon chi oghniya mofajaa m3a chi maghribi,Neutral
@fad1_ell @burcu_ozberk 3ajbah ughnya l7ayat 7ta hya 3andeha dooo9 f mosalsalt ha :D,Positive
@LoveA7la3alm79 mal dil mok al9ahba skhantiii wla skhan 3lik rask akbirt lmdlolat lkhanza tfo 3la kmaraa,Negative
@SidiSousou hhhhhh khota fachila ya aghbiya2 dawro 3ala chi tani ehna we lama habayib li ano mabninssa khirha ok yalah habibi byyyyy,Neutral
@Souka_hanan @astizma @hoyam360 ah wa rahna kolna wahad ghir mankhaliwch nas li kaybghiw ydiro lfitna ydakhlo binatna,Positive
@narimane_imane @waffa_hope @malaksoukafifo khalass alabnat thanae wala mathanaech lmohim ana 3arfa souka nayatha maziane m3a jami3 l3arab,Positive
@ibtissamtisskat @IbtissamTiskat Mebrok 3likom ^^ ghir kono 9ed lmes2olia w diro Retweet lkolchi l2akhbar mohima bach tchofha w lah y3awnkom,Positive
@souka_official souka knti 3ziiza 3liya ms db 3ad 3rftk..... chofi ghadi ngol liik bli ma3mrk madiri chi haja zwiina fhyatk dayman 0000,Negative
@zidannn1 ouii rah ghir ghalat,Neutral
First night 👉🏼 EVJF de la soeur 🔥💥💃🚨🔞🇻🇳 @ Bô Zin Restaurant- Marrakech https://t.co/c7XWgMD4fi,Neutral
@hanane_lb 3la asas nti katsali 3la hydort sba3 rah kima mchaw daro ghirha mchat tkmlo o ila ma3ajbakch mtfjich,Negative
KAMIKAZE .. un titre tkteb one year ago 30/05/2019 omaktabch itsejll Fdeq lwe9t Hta tsejll fle 11/01/2020 okhrej Nhar 06/06/2020 Onass li sewlatni ela deq t-shirt rah ghi dyali omazal makhrej bach itba3 ola chi haja… https://t.co/tvvoWsPwJs,Neutral
@StaracArabia @Nassim_Raissi @RaphaelJabbour1 @Marwan__Youssef mabghina walo ghir sado dak lprgam ta3i zaft @MohamedAbbaass,Negative
@FADELZOUBIR w hwa magalch 3akss ;) rah 3awd akad gal dzayrya ghi lah yhdi nfos 7na ntachar fana 7int 3amrna mamna3na nas yghaniwh mnfat7in,Negative
@Spidersalah1979 mabrook salaho habib fans dyal mn lmagherib kaybarko lik hmd tastahl otaswitna lik mn 9albna o fakhorin anak magheribi,Positive
🤨... #fnaire #2002 Siftha wahd l fan “ guali Yamatte Mchicha .. . “ gualt lihe bahjawa malhom ou badala gualik waalo Mchicha 😅. Safi Mchicha a m3alam 🙂 @ Marrakech https://t.co/sMQOrtceHs,Positive
@13427d2b023a4b9 @chams_elhorya Ntii M3aha Ola Dedhaa Yaaah Katjibi Ghir Les Problèmes Waah Sokti Chewia,Negative
@YouTube ajmal ournya f raja,Positive
@i_love_moroco ghadi n7iydo walakin bima eni derto y3ni ghankon cheft chi 7aja khayba ^^ ma kandlem ta wa7ed ana :p,Neutral
@olaalzebair17 habibti momkin atlob minik khidma plz,Neutral
@IhabAmir18 ihabiii hbibi walah 7ta tanbghiwk nta tardok man star w zawrou es resultas mais mayhamch l2ANNAK WSSALTI L jamhourak lkbir,Positive
"@iswanooo kola chwya tsswl chi wahd jat m""aya loghnia jat m3aya , ta f9ssato , daba gulb 3liha mn lwl , matadir ta l3ba",Negative
@HananeElKhader wowwwwww zin dyalna ach had tbogissa alah yhafdak man l3in ou ykhalik diman farhana,Positive
@zkamefu @TiskatiForever @souka_official sir albrahach t3almo atarikek lafaro_O,Negative
ana b3da mab9it nti9 f chi3arat o chafawi lyoum tsdmt hadchi bezzaf 3la laflam #hananeelkhader o hanane mskina nya o tadir ti9a,Negative
@IbtissamTiskat btissam kamli tassjil dialak f mossaba9at shorty darori chofo kifach https://t.co/9LruQUiqwT,Neutral
@mhamedimad12345 @Rafaeeel_lovers @kawtar61898540 rki 3arfa lwad3ya ilagal chi haja nichn ghymchiw l hanane ktkdbi . ama sada9a ky2kd hdrtha,Negative
"@rama21rb ba3d les clips w aghani w jawla f europa w mehrajan mawazin, nchala meli ykmel hadchi kolo nerja3 bch njawbek, daba mamsalyinch ^^",Positive
@azizhinni wayeeeh inshallah nrabhouhom o nssado lihom famhom,Positive
@AlArabiya_Brk alaassad 9atalacha3ebaho ketar mine fir3awen li f3ahde sayidina moussa,Neutral
Amir Taima: Ihab Amir sinno saghir walakin howa fanan kibir w soto w i7saso raw3a w aham chi 3ando basma khassa bih #StaracArabia #IhabAmir,Neutral
@LhoutyAbdelkbir Hhhh machi enfin ... Ghir katensa,Neutral
@NogaMohamedh plzzz sa3dina b tasswit l ibtissam tiskat http://t.co/k3GkabIbee,Neutral
@nadosh_jar hhhh eyyy ana min wara maba9ich wkhssossan raph edahir ra7 kon free lamoda twiila li2ano mafi hada ymali l3in mitlo,Neutral
Lundi zwin li dayrin bih homa lkhaybin https://t.co/ffLiMEAWCS,Neutral
#staracarabia #IhabAmir Sm3uni nhder m3akoum hachitouha l bozbal Ihab bchkhsyto ohowa m3taber abbas khoh dik chi 3lach Kaysm3 Mno Hawdini,Negative
@spencerll5 @ghalidorra kant 3arfa hada said mo shakhs tani hhhhh 😂,Positive
@imo_imolove @123mondial Hadok rah gha kawaswso lik a3chiri!! Bayna lmochaghiba dart dik photo bach tzomi 3la khbar oghnya dyal asmaa,Negative
@3imad_3imad @JalilaRiteb awal mara ndiha fiha tgoul sahra lgharbia ghir bessodfa kanchouf had lvid lah yn3al limayehshem,Negative
#IhabAmir #SocialMediaNight ihab hna tanbghiwk rak mcharfna thala f souha rah tatbghik bzaf et 3la 9balha bghitak tghanili diroliha l39al,Positive
"@SRKSalmaSRK iwa 3allah, a7san mli khtaro mghribi bach ighniha",Positive
#LeaMakhoul b7beek w bghar ya wayli mn lghira,Neutral
@Sarouna0987654 @saboha01 @MKWORLD15 @duniabatma ibtiiisam 4 mihrajan wyalah bdat kolchi 3la zin machi sout donia mihrajan wahad o ndmo 3lih,Negative
@KhaoulaMoujahid habobti khawla plzz bghitak tghani papaouté ghit nsma3ha bsawatk 3afakkk nmout 3la sotakk,Positive
@ilham12124 @FoxMusicME ana m3a hanane ms akiid ila rbe7 anis ghangololih mabrouk men 9elbi w b2 istahlo kol khir,Positive
@Safae_ms3 Yalah aji ndwiw mais ntya wa9ila ghir mtal3aha 3lina,Neutral
@lkhaderfans makentch ghir taliba kanet bhal safira lil maghreb hiya lwahida li 3arfat b ta9afa dyalna o ghanat l sahra f wast lobnan,Positive
@bety_tskt ok liliha liha wa5a ana m9awdaha m3a gha3 lmakbotat dyal hanan dayrini f l recherce 3nad lpolice?wach ktabti liya chi7aja f sba7,Negative
😂😂😂😂😢😰😭😭 kayna mais ghir flwal daba twlfiha 😁😂 https://t.co/vEfcTEJ8iS,Positive
@ChawkiOfficial 79a9at had nisba hit bsah song zwina bravo lik chaw9i,Positive
@souka_official habibti souka twahachtak bazaaaaaaaaf malaki natmana ykon nharak 2 lmiladak ykon daz mazyan nmout 3lik hayati,Positive
@blanka_marroqui @2samaou Dakshi makin li thla fek bhalha ila kant bnt nass u mrbya mzyan tab3an,Positive
Sobhanak lailaha ila ante khala9ttani wwa ana 3la 3ahdika wa wa3dika ma state3te,Neutral
@AnNaguib walahi ya habibti fanzha Akbar biktir min li bilaza9ouha brafael bs mahatouch rassayilna homa mt2assadin dah,Neutral
@i_love_moroco hhhhhhh ana fhadiii man9darchh n9olikk hit makan3lamch 3la lghayb,Neutral
@Maroc10Samia yallah ina blasa fe tetouan we hder bel maghribiya yal mkelkha ach dak lel khalejiya,Negative
#لعبة_الصراحة #IbtissamTiskat Ana Kanhess rassi Fchkel hnaya F twitter Ghriba Hhhhh Fb Howa Dirti Fih Hbabi W3chirti hna Mhgoura :( Swluunii,Neutral
#اهاب_شرفنا_فخرنا_امير_اغنيتنا #اهاب_امير @IhabAmir18 RA CHARAFTINA W MFTAKHRINE BIK W 7NA M3AK TATWSSAL L 3ALAMIYA INCHAALAH,Positive
soltana ghir b33d 3la lghna ma3ndkx sawt,Negative
@ManalManal93 @foufaiyimser rah dak chi lach kaykono diman homa 1 f tadawole rah 3adi o mema ghir mssaline ychofo tag rah kaychofo tadawole,Neutral
@ouuuumaimaa Ra huwa li mky3rf ylbs ra endo forma mqwda hta tenuyat eaiz elihom ylbshom standard,Negative
Sy Mehdi daba chwya en direct du MGP ! @ Race Of Morrocco Wtcc https://t.co/ltt1dr3DiX,Neutral
"@FatimaZahra_SA RBI yi7fdak,aslan lwa7ed tayban zwin ghi l nass zwinin ol3aks sa7i7",Positive
#رافاييل_جبور_في_بصراحة #Valentine_with_Raphael hhh nhar 3id lhob sabat chta flmaghrib hhhhh,Positive
@hanane34682438 @aminarhbachi @suzan_dusky hassa ayderlina khawya f 3amra hhh wana karamti wkaramt bladi b donya hhh temma teh rouh,Neutral
@IhabAmir18 kana baghin njiw nchoufouk walakin khafna mn chouf tv https://t.co/1y1jbtuMfr,Neutral
@kouka_kenza Sahra2 maghribiya wtab9a maghribiya wntoma khlikom tmoto bsamkom Hhh w had video ach 3arfkoum bli souri ya9dar ykoun khara2iri,Negative
@lola_leila3 lbnat wach taswit mara wahda hit mabghach ydkhal liya tani,Neutral
@tarikraja80hot1 inchallah tkon bikhir 3la slamtek,Positive
@do_rimi_sabrine hna nchakroho odik sa3a ibtissam dir libghat maghaybezouch 3liha omatnssaych hadi ra charika m3rouufa,Neutral
"#من_عادات_رافاييل bitabel ala hayala chi hh walah sayra ihki libnani ktiiir mnih ,en warak eh hay kaman difoha lazae libnania belkel",Neutral
@souhilabintarab akid kol lmaghrib aytfraj fl7al9a kolna m3ak kan7ma9 3lik souha,Positive
Hadi sonat l7ayat ay haja jat lmghrib khassha t3waj https://t.co/SaQRWnItbp,Negative
@trikaofficial Ina li llahi wa ina ilayhi raji3one Homo sabi9ona wa nahno lahi9one rahima llaho lfa9ide wa sabara ahlaho amine,Negative
